Movie_Name,Release_Date,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url
Movie 5167,2022-02-01,"A dramatic journey of love, loss, and redemption.",75.36,15455,9.1,it,Drama,https://image.tmdb.org/t/p/w500/sample_poster_5167.jpg
Movie 5168,1992-07-04,An action-packed mission to save the world.,732.05,15375,8.1,hi,Adventure,https://image.tmdb.org/t/p/w500/sample_poster_5168.jpg
Movie 5169,2000-05-31,"A dramatic journey of love, loss, and redemption.",841.78,17821,8.1,es,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5169.jpg
Movie 5170,1983-12-28,A group of friends embark on an unforgettable adventure.,2.72,9900,6.5,ko,"Thriller, Animation",https://image.tmdb.org/t/p/w500/sample_poster_5170.jpg
Movie 5171,2010-01-03,A group of friends embark on an unforgettable adventure.,689.75,3357,7.1,de,"Romance, Animation",https://image.tmdb.org/t/p/w500/sample_poster_5171.jpg
Movie 5172,1983-06-28,A hero rises to face an unexpected challenge.,310.06,15497,9.9,ja,"Adventure, Sci-Fi",https://image.tmdb.org/t/p/w500/sample_poster_5172.jpg
Movie 5173,2021-07-31,A group of friends embark on an unforgettable adventure.,563.64,19842,5.5,ko,"Thriller, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5173.jpg
Movie 5174,2020-01-18,A mysterious event changes everything for a small town.,229.79,19547,4.9,it,"Animation, Sci-Fi",https://image.tmdb.org/t/p/w500/sample_poster_5174.jpg
Movie 5175,2021-08-30,"A dramatic journey of love, loss, and redemption.",282.4,6020,8.9,de,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5175.jpg
Movie 5176,2012-04-07,An action-packed mission to save the world.,652.27,13181,8.9,ko,Comedy,https://image.tmdb.org/t/p/w500/sample_poster_5176.jpg
Movie 5177,2002-05-12,A group of friends embark on an unforgettable adventure.,394.98,2344,6.0,en,Drama,https://image.tmdb.org/t/p/w500/sample_poster_5177.jpg
Movie 5178,1986-06-24,"A dramatic journey of love, loss, and redemption.",892.08,15484,2.6,de,"Adventure, Action",https://image.tmdb.org/t/p/w500/sample_poster_5178.jpg
Movie 5179,2004-08-23,"A dramatic journey of love, loss, and redemption.",809.49,9411,6.5,de,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5179.jpg
Movie 5180,2020-11-16,A mysterious event changes everything for a small town.,65.02,14166,9.2,en,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5180.jpg
Movie 5181,2023-05-24,A hero rises to face an unexpected challenge.,422.23,3384,5.5,es,"Sci-Fi, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5181.jpg
Movie 5182,1985-12-03,A group of friends embark on an unforgettable adventure.,937.92,14890,5.4,hi,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5182.jpg
Movie 5183,1998-02-22,A hero rises to face an unexpected challenge.,649.55,3403,6.2,ko,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5183.jpg
Movie 5184,2019-02-19,"A dramatic journey of love, loss, and redemption.",727.89,19349,4.1,it,Adventure,https://image.tmdb.org/t/p/w500/sample_poster_5184.jpg
Movie 5185,1990-12-17,A thrilling story about courage and destiny.,202.66,9283,8.0,en,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5185.jpg
Movie 5186,2007-05-10,A mysterious event changes everything for a small town.,129.44,11643,9.6,en,"Thriller, Horror",https://image.tmdb.org/t/p/w500/sample_poster_5186.jpg
Movie 5187,2006-09-23,An action-packed mission to save the world.,481.87,7485,7.1,en,"Action, Thriller",https://image.tmdb.org/t/p/w500/sample_poster_5187.jpg
Movie 5188,2005-04-30,A group of friends embark on an unforgettable adventure.,556.58,8526,5.0,en,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5188.jpg
Movie 5189,2006-01-18,A hero rises to face an unexpected challenge.,299.91,9321,5.0,ko,Sci-Fi,https://image.tmdb.org/t/p/w500/sample_poster_5189.jpg
Movie 5190,2014-08-09,A group of friends embark on an unforgettable adventure.,441.55,2583,3.7,ja,"Animation, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5190.jpg
Movie 5191,2001-09-05,A hero rises to face an unexpected challenge.,873.0,11521,3.2,ja,"Comedy, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5191.jpg
Movie 5192,1991-06-29,A hero rises to face an unexpected challenge.,408.17,13873,7.5,en,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5192.jpg
Movie 5193,1999-09-07,An action-packed mission to save the world.,245.63,10997,9.8,ko,Action,https://image.tmdb.org/t/p/w500/sample_poster_5193.jpg
Movie 5194,1985-01-10,A hero rises to face an unexpected challenge.,851.37,6453,4.7,ko,"Adventure, Horror",https://image.tmdb.org/t/p/w500/sample_poster_5194.jpg
Movie 5195,1980-04-11,A hero rises to face an unexpected challenge.,909.74,3959,2.3,hi,"Fantasy, Action",https://image.tmdb.org/t/p/w500/sample_poster_5195.jpg
Movie 5196,2022-07-14,A hero rises to face an unexpected challenge.,408.14,2715,5.0,en,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5196.jpg
Movie 5197,1999-09-20,An action-packed mission to save the world.,990.0,8754,9.9,it,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5197.jpg
Movie 5198,2018-04-04,"A dramatic journey of love, loss, and redemption.",516.21,13451,5.1,es,"Romance, Horror",https://image.tmdb.org/t/p/w500/sample_poster_5198.jpg
Movie 5199,1999-02-09,A group of friends embark on an unforgettable adventure.,449.7,1092,8.7,it,"Animation, Sci-Fi",https://image.tmdb.org/t/p/w500/sample_poster_5199.jpg
Movie 5200,2008-05-20,A mysterious event changes everything for a small town.,352.53,18028,4.8,it,"Comedy, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5200.jpg
Movie 5201,2023-07-03,A hero rises to face an unexpected challenge.,408.62,62,7.0,de,"Sci-Fi, Fantasy",https://image.tmdb.org/t/p/w500/sample_poster_5201.jpg
Movie 5202,2004-06-14,An action-packed mission to save the world.,913.8,7950,1.1,fr,"Sci-Fi, Action",https://image.tmdb.org/t/p/w500/sample_poster_5202.jpg
Movie 5203,2012-12-09,"A dramatic journey of love, loss, and redemption.",256.38,171,9.7,es,"Horror, Romance",https://image.tmdb.org/t/p/w500/sample_poster_5203.jpg
Movie 5204,2019-08-29,A group of friends embark on an unforgettable adventure.,629.7,5161,9.0,ko,"Adventure, Fantasy",https://image.tmdb.org/t/p/w500/sample_poster_5204.jpg
Movie 5205,2013-08-03,A mysterious event changes everything for a small town.,692.13,9780,1.3,ko,Comedy,https://image.tmdb.org/t/p/w500/sample_poster_5205.jpg
Movie 5206,2002-06-15,A group of friends embark on an unforgettable adventure.,935.14,13507,6.1,es,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5206.jpg
Movie 5207,2011-05-23,An action-packed mission to save the world.,463.74,10124,4.1,es,"Comedy, Fantasy",https://image.tmdb.org/t/p/w500/sample_poster_5207.jpg
Movie 5208,2006-02-21,A hero rises to face an unexpected challenge.,63.26,18501,2.9,it,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5208.jpg
Movie 5209,1997-07-08,"A dramatic journey of love, loss, and redemption.",945.4,15902,7.4,hi,"Horror, Romance",https://image.tmdb.org/t/p/w500/sample_poster_5209.jpg
Movie 5210,1993-10-13,A group of friends embark on an unforgettable adventure.,128.15,706,9.8,fr,Comedy,https://image.tmdb.org/t/p/w500/sample_poster_5210.jpg
Movie 5211,2016-03-02,"A dramatic journey of love, loss, and redemption.",983.37,4888,9.3,it,"Fantasy, Animation",https://image.tmdb.org/t/p/w500/sample_poster_5211.jpg
Movie 5212,1986-01-27,A mysterious event changes everything for a small town.,983.14,19262,5.3,fr,Comedy,https://image.tmdb.org/t/p/w500/sample_poster_5212.jpg
Movie 5213,2008-02-16,A thrilling story about courage and destiny.,101.33,512,4.4,ja,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5213.jpg
Movie 5214,2011-07-07,An action-packed mission to save the world.,101.65,5728,9.0,de,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5214.jpg
Movie 5215,2005-07-27,A thrilling story about courage and destiny.,885.39,15612,3.2,it,"Thriller, Sci-Fi",https://image.tmdb.org/t/p/w500/sample_poster_5215.jpg
Movie 5216,1985-10-10,A hero rises to face an unexpected challenge.,905.34,14690,2.8,it,"Sci-Fi, Horror",https://image.tmdb.org/t/p/w500/sample_poster_5216.jpg
Movie 5217,2015-07-13,A thrilling story about courage and destiny.,804.67,3473,2.9,ko,"Horror, Action",https://image.tmdb.org/t/p/w500/sample_poster_5217.jpg
Movie 5218,2020-04-16,An action-packed mission to save the world.,774.81,393,4.3,hi,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5218.jpg
Movie 5219,2018-07-04,A hero rises to face an unexpected challenge.,745.94,368,7.6,de,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5219.jpg
Movie 5220,2003-04-12,"A dramatic journey of love, loss, and redemption.",590.66,10046,3.9,ja,"Fantasy, Sci-Fi",https://image.tmdb.org/t/p/w500/sample_poster_5220.jpg
Movie 5221,2019-03-17,An action-packed mission to save the world.,866.85,10737,1.3,hi,"Action, Romance",https://image.tmdb.org/t/p/w500/sample_poster_5221.jpg
Movie 5222,2015-11-25,"A dramatic journey of love, loss, and redemption.",243.58,13103,1.6,ko,"Romance, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5222.jpg
Movie 5223,1986-05-25,"A dramatic journey of love, loss, and redemption.",387.37,8143,4.4,ko,"Adventure, Drama",https://image.tmdb.org/t/p/w500/sample_poster_5223.jpg
Movie 5224,2003-06-30,"A dramatic journey of love, loss, and redemption.",284.57,13555,1.3,it,"Drama, Fantasy",https://image.tmdb.org/t/p/w500/sample_poster_5224.jpg
Movie 5225,2015-09-19,A group of friends embark on an unforgettable adventure.,801.24,13971,8.4,de,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5225.jpg
Movie 5226,1998-06-01,A mysterious event changes everything for a small town.,646.2,16517,8.9,hi,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5226.jpg
Movie 5227,1988-05-28,"A dramatic journey of love, loss, and redemption.",106.15,15800,8.4,en,"Animation, Thriller",https://image.tmdb.org/t/p/w500/sample_poster_5227.jpg
Movie 5228,2018-08-07,An action-packed mission to save the world.,780.88,5115,4.5,ko,Sci-Fi,https://image.tmdb.org/t/p/w500/sample_poster_5228.jpg
Movie 5229,2023-03-18,A group of friends embark on an unforgettable adventure.,169.68,7887,2.2,es,Action,https://image.tmdb.org/t/p/w500/sample_poster_5229.jpg
Movie 5230,1999-10-28,A thrilling story about courage and destiny.,272.24,7311,2.0,it,"Drama, Romance",https://image.tmdb.org/t/p/w500/sample_poster_5230.jpg
Movie 5231,2020-10-24,An action-packed mission to save the world.,383.96,4223,3.8,ja,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5231.jpg
Movie 5232,2019-11-29,A hero rises to face an unexpected challenge.,394.51,427,6.5,it,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5232.jpg
Movie 5233,2014-05-11,A hero rises to face an unexpected challenge.,899.25,16705,4.4,it,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5233.jpg
Movie 5234,2021-09-06,A group of friends embark on an unforgettable adventure.,511.24,1973,9.6,de,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5234.jpg
Movie 5235,1999-02-16,A hero rises to face an unexpected challenge.,865.67,7397,9.8,fr,"Sci-Fi, Horror",https://image.tmdb.org/t/p/w500/sample_poster_5235.jpg
Movie 5236,2001-01-19,An action-packed mission to save the world.,570.99,11177,1.6,ko,Sci-Fi,https://image.tmdb.org/t/p/w500/sample_poster_5236.jpg
Movie 5237,2017-04-11,A hero rises to face an unexpected challenge.,774.79,18960,3.5,it,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5237.jpg
Movie 5238,1981-03-07,A hero rises to face an unexpected challenge.,872.36,16843,8.6,en,"Action, Sci-Fi",https://image.tmdb.org/t/p/w500/sample_poster_5238.jpg
Movie 5239,1995-12-13,"A dramatic journey of love, loss, and redemption.",42.47,15948,4.8,ko,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5239.jpg
Movie 5240,1995-01-17,A mysterious event changes everything for a small town.,463.74,16935,7.1,de,Comedy,https://image.tmdb.org/t/p/w500/sample_poster_5240.jpg
Movie 5241,1992-06-07,An action-packed mission to save the world.,261.39,5172,7.7,fr,Sci-Fi,https://image.tmdb.org/t/p/w500/sample_poster_5241.jpg
Movie 5242,1994-10-19,An action-packed mission to save the world.,538.74,13914,9.9,it,Adventure,https://image.tmdb.org/t/p/w500/sample_poster_5242.jpg
Movie 5243,2003-12-26,A thrilling story about courage and destiny.,812.24,9598,2.1,fr,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5243.jpg
Movie 5244,2005-01-23,A hero rises to face an unexpected challenge.,427.02,9603,5.3,ja,Thriller,https://image.tmdb.org/t/p/w500/sample_poster_5244.jpg
Movie 5245,2022-02-15,A group of friends embark on an unforgettable adventure.,825.88,4383,2.0,de,"Action, Drama",https://image.tmdb.org/t/p/w500/sample_poster_5245.jpg
Movie 5246,1981-10-07,A group of friends embark on an unforgettable adventure.,738.07,365,5.8,fr,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5246.jpg
Movie 5247,2003-07-30,A group of friends embark on an unforgettable adventure.,968.9,17171,4.1,en,"Thriller, Fantasy",https://image.tmdb.org/t/p/w500/sample_poster_5247.jpg
Movie 5248,2013-03-14,A hero rises to face an unexpected challenge.,811.64,5689,3.2,es,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5248.jpg
Movie 5249,2017-09-08,A group of friends embark on an unforgettable adventure.,503.24,8384,1.3,fr,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5249.jpg
Movie 5250,2004-01-17,An action-packed mission to save the world.,472.11,4054,6.1,de,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5250.jpg
Movie 5251,2022-07-16,A hero rises to face an unexpected challenge.,864.73,4684,4.0,ko,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5251.jpg
Movie 5252,1984-08-19,A group of friends embark on an unforgettable adventure.,107.11,15361,8.2,ko,"Drama, Animation",https://image.tmdb.org/t/p/w500/sample_poster_5252.jpg
Movie 5253,2020-11-21,A group of friends embark on an unforgettable adventure.,874.42,3738,7.2,hi,"Adventure, Thriller",https://image.tmdb.org/t/p/w500/sample_poster_5253.jpg
Movie 5254,1986-11-15,A group of friends embark on an unforgettable adventure.,535.32,6272,7.8,it,Drama,https://image.tmdb.org/t/p/w500/sample_poster_5254.jpg
Movie 5255,2006-03-29,An action-packed mission to save the world.,638.33,17367,4.5,it,"Animation, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5255.jpg
Movie 5256,2007-08-30,"A dramatic journey of love, loss, and redemption.",946.7,10606,5.8,ko,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5256.jpg
Movie 5257,1987-05-24,A hero rises to face an unexpected challenge.,18.63,4309,1.6,fr,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5257.jpg
Movie 5258,1980-05-31,An action-packed mission to save the world.,192.48,903,8.7,ko,Thriller,https://image.tmdb.org/t/p/w500/sample_poster_5258.jpg
Movie 5259,1990-03-04,A hero rises to face an unexpected challenge.,995.0,6736,4.0,it,"Animation, Horror",https://image.tmdb.org/t/p/w500/sample_poster_5259.jpg
Movie 5260,2023-01-04,A mysterious event changes everything for a small town.,627.02,11922,5.3,fr,Drama,https://image.tmdb.org/t/p/w500/sample_poster_5260.jpg
Movie 5261,1980-04-13,An action-packed mission to save the world.,130.56,8927,3.3,es,"Action, Animation",https://image.tmdb.org/t/p/w500/sample_poster_5261.jpg
Movie 5262,1999-08-11,A hero rises to face an unexpected challenge.,493.85,1560,4.2,ko,Sci-Fi,https://image.tmdb.org/t/p/w500/sample_poster_5262.jpg
Movie 5263,1991-07-18,A group of friends embark on an unforgettable adventure.,69.06,3841,9.8,ko,Sci-Fi,https://image.tmdb.org/t/p/w500/sample_poster_5263.jpg
Movie 5264,1994-03-15,A thrilling story about courage and destiny.,106.91,2764,3.6,de,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5264.jpg
Movie 5265,1989-03-16,A group of friends embark on an unforgettable adventure.,27.56,18932,8.6,de,Thriller,https://image.tmdb.org/t/p/w500/sample_poster_5265.jpg
Movie 5266,2011-08-10,"A dramatic journey of love, loss, and redemption.",193.99,1502,9.1,hi,Horror,https://image.tmdb.org/t/p/w500/sample_poster_5266.jpg
Movie 5267,2007-05-13,An action-packed mission to save the world.,343.15,14199,6.3,es,"Animation, Romance",https://image.tmdb.org/t/p/w500/sample_poster_5267.jpg
Movie 5268,1984-11-02,An action-packed mission to save the world.,625.0,15382,8.6,ja,Action,https://image.tmdb.org/t/p/w500/sample_poster_5268.jpg
Movie 5269,2023-09-04,"A dramatic journey of love, loss, and redemption.",12.81,12483,7.3,ko,"Adventure, Animation",https://image.tmdb.org/t/p/w500/sample_poster_5269.jpg
Movie 5270,2017-09-08,A group of friends embark on an unforgettable adventure.,343.4,15690,3.8,fr,"Adventure, Horror",https://image.tmdb.org/t/p/w500/sample_poster_5270.jpg
Movie 5271,2006-04-01,A hero rises to face an unexpected challenge.,333.48,10359,2.3,hi,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5271.jpg
Movie 5272,2021-11-01,A mysterious event changes everything for a small town.,646.66,19073,9.2,it,Romance,https://image.tmdb.org/t/p/w500/sample_poster_5272.jpg
Movie 5273,1987-03-30,"A dramatic journey of love, loss, and redemption.",78.59,11696,9.8,ja,Fantasy,https://image.tmdb.org/t/p/w500/sample_poster_5273.jpg
Movie 5274,2003-03-14,"A dramatic journey of love, loss, and redemption.",337.31,6815,3.3,ko,"Romance, Comedy",https://image.tmdb.org/t/p/w500/sample_poster_5274.jpg
Movie 5275,2007-09-15,A mysterious event changes everything for a small town.,486.7,18414,9.2,es,"Action, Romance",https://image.tmdb.org/t/p/w500/sample_poster_5275.jpg
Movie 5276,2019-03-17,A thrilling story about courage and destiny.,940.12,10109,9.6,es,Animation,https://image.tmdb.org/t/p/w500/sample_poster_5276.jpg
Movie 5277,2002-06-19,"A dramatic journey of love, loss, and redemption.",485.2,15513,2.3,en,"Drama, Action",https://image.tmdb.org/t/p/w500/sample_poster_5277.jpg
Movie 5278,2012-04-21,A mysterious event changes everything for a small town.,381.96,10707,6.3,en,"Romance, Drama",https://image.tmdb.org/t/p/w500/sample_poster_5278.jpg
Movie 5279,2002-03-28,A group of friends embark on an unforgettable adventure.,629.37,17388,6.7,ja,"Thriller, Animation",https://image.tmdb.org/t/p/w500/sample_poster_5279.jpg
Movie 5280,2002-01-14,"A dramatic journey of love, loss, and redemption.",713.45,9975,1.0,en,"Animation, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5280.jpg
Movie 5281,2021-04-05,A hero rises to face an unexpected challenge.,195.87,8749,3.0,ja,"Action, Adventure",https://image.tmdb.org/t/p/w500/sample_poster_5281.jpg
